#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
g10020	g2233	g10020	g2233	0	0	0	0	0.449	0	0	0.135	0.5
g10020	g2247	g10020	g2247	0	0	0	0	0.444	0	0	0.231	0.549
g10218	CP1g1077	g10218	CP1g1077	0.056	0	0	0	0.273	0	0	0.48	0.598
g10218	g4156	g10218	g4156	0.06	0	0	0	0.428	0	0	0.166	0.509
g10218	g9434	g10218	g9434	0.461	0	0	0	0.837	0.99	0.66	0.704	0.999
g10218	g9202	g10218	g9202	0.112	0	0.247	0	0.853	0.991	0.859	0.277	0.999
g10218	g9173	g10218	g9173	0.112	0	0.248	0	0.709	0.991	0.859	0.782	0.999
g10218	g9305	g10218	g9305	0	0	0	0	0.711	0.992	0.581	0.78	0.999
g10218	g5382	g10218	g5382	0.063	0	0	0	0.4	0.992	0.628	0.679	0.999
g10218	g9656	g10218	g9656	0.461	0	0.281	0	0.732	0.991	0.613	0.879	0.999
g10218	g9247	g10218	g9247	0.112	0	0.277	0	0.672	0.925	0.859	0.796	0.999
g10218	CP1g719	g10218	CP1g719	0.046	0	0	0	0.276	0.887	0.466	0.243	0.962
g10218	CP3g3507	g10218	CP3g3507	0	0	0	0	0.415	0	0	0.137	0.471
g10218	CP5g4666	g10218	CP5g4666	0	0	0	0	0.275	0.78	0	0	0.833
g10218	CP5g4826	g10218	CP5g4826	0.07	0	0	0	0.539	0.992	0.581	0.152	0.998
g10218	CP2g2237	g10218	CP2g2237	0	0	0	0	0.431	0	0	0.243	0.545
g10218	g3997	g10218	g3997	0.087	0	0	0	0.306	0	0	0.145	0.408
g10218	g351	g10218	g351	0.081	0	0.282	0	0.785	0.992	0.859	0.532	0.999
g10218	CP9g7576	g10218	CP9g7576	0.054	0	0	0	0.268	0.203	0	0.47	0.657
g10218	g488	g10218	g488	0.081	0	0	0	0.396	0.925	0.859	0.514	0.996
g10218	CP1g698	g10218	CP1g698	0.074	0	0	0	0.272	0	0	0.266	0.455
g10218	g152	g10218	g152	0.461	0	0	0	0.739	0	0	0.626	0.939
g10218	g217	g10218	g217	0	0	0	0	0.298	0.992	0.581	0.796	0.999
g10218	g5350	g10218	g5350	0	0	0	0	0.865	0.991	0.859	0.689	0.999
g10218	CP1g674	g10218	CP1g674	0.461	0	0	0	0.717	0.991	0.581	0.827	0.999
g10218	CP1g768	g10218	CP1g768	0.081	0	0.245	0	0.8	0.992	0.859	0.548	0.999
g10218	CP1g737	g10218	CP1g737	0.461	0	0.313	0	0.283	0.992	0.563	0.539	0.999
g10218	CP1g1319	g10218	CP1g1319	0	0	0	0	0.616	0.242	0	0.156	0.731
g10218	CP6g5494	g10218	CP6g5494	0.112	0	0	0	0.244	0	0	0.191	0.404
g10218	CP6g5812	g10218	CP6g5812	0	0	0	0	0.269	0.444	0	0.259	0.668
g10218	g3526	g10218	g3526	0.112	0	0	0	0.46	0.483	0.457	0.267	0.881
g10218	CP2g2089	g10218	CP2g2089	0.061	0	0	0	0.139	0.291	0	0.165	0.454
g10218	g8930	g10218	g8930	0.112	0	0.285	0	0.43	0.483	0.466	0.38	0.92
g10218	CP3g3091	g10218	CP3g3091	0.084	0	0	0	0.376	0	0	0.13	0.457
g10218	g8962	g10218	g8962	0.063	0	0.285	0	0.754	0.991	0.613	0.77	0.999
g10218	CP15g9890	g10218	CP15g9890	0	0	0	0	0.276	0.25	0	0.309	0.585
g10218	g463	g10218	g463	0	0	0	0	0	0	0	0.436	0.419
g10218	g869	g10218	g869	0.081	0	0	0	0.788	0.991	0.859	0.567	0.999
g10218	g8600	g10218	g8600	0	0	0	0	0.53	0.483	0.464	0.377	0.905
g10218	CP14g9589	g10218	CP14g9589	0.075	0	0	0	0.79	0.991	0.613	0.532	0.999
g10218	g1184	g10218	g1184	0	0	0	0	0.603	0.992	0.859	0.456	0.999
g10218	g3309	g10218	g3309	0.045	0	0	0	0.099	0.402	0	0.083	0.464
g10218	g3299	g10218	g3299	0	0	0	0	0.605	0.99	0.859	0.767	0.999
g10218	g3438	g10218	g3438	0	0	0	0	0.569	0.992	0.581	0.874	0.999
g10218	g2249	g10218	g2249	0.059	0	0	0	0.27	0	0	0.495	0.608
g10218	CP2g1763	g10218	CP2g1763	0.063	0	0	0	0.353	0	0	0.126	0.421
g10218	CP1g976	g10218	CP1g976	0.112	0	0	0	0.44	0.483	0.457	0.267	0.877
g10218	g3145	g10218	g3145	0	0	0	0	0.715	0.991	0.859	0.472	0.999
g10218	g2233	g10218	g2233	0	0	0	0	0	0	0	0.456	0.438
g10218	CP1g269	g10218	CP1g269	0.045	0	0	0	0.279	0.275	0	0	0.457
g10218	g10000	g10218	g10000	0	0	0	0	0.194	0.332	0	0	0.438
g10218	g4624	g10218	g4624	0	0	0	0	0.848	0.991	0.859	0.8	0.999
g10218	CP1g607	g10218	CP1g607	0.078	0	0	0	0	0	0	0.405	0.413
g10218	g1379	g10218	g1379	0	0	0	0	0.094	0	0	0.428	0.444
g10218	CP1g646	g10218	CP1g646	0.056	0	0	0	0.225	0	0	0.502	0.588
g10218	CP1g621	g10218	CP1g621	0.046	0	0	0	0.124	0.517	0	0	0.561
g10218	g3826	g10218	g3826	0.075	0	0	0	0.147	0	0	0.468	0.528
g10218	g6289	g10218	g6289	0	0	0	0	0.637	0.991	0.859	0.772	0.999
g10218	g3846	g10218	g3846	0	0	0	0	0.265	0.202	0	0.096	0.422
g10218	g7782	g10218	g7782	0	0	0	0	0.266	0.171	0	0.214	0.475
g10218	g6870	g10218	g6870	0.461	0	0.315	0	0.773	0.99	0.613	0.692	0.999
g10218	g5113	g10218	g5113	0.081	0	0.3	0	0.713	0.925	0.859	0.897	0.999
g10218	CP5g5152	g10218	CP5g5152	0.081	0	0.272	0	0.622	0.925	0.859	0.764	0.999
g10218	g774	g10218	g774	0.112	0	0.273	0	0.396	0.992	0.859	0.694	0.999
g10218	g1469	g10218	g1469	0	0	0.235	0	0.755	0.992	0.581	0.927	0.999
g10218	g7453	g10218	g7453	0.06	0	0.314	0	0.56	0.992	0.859	0.692	0.999
g10218	CP3g2920	g10218	CP3g2920	0.081	0	0	0	0.622	0.992	0.859	0.595	0.999
g10218	g6159	g10218	g6159	0	0	0	0	0.546	0.525	0.549	0.142	0.904
g10218	CP3g3203	g10218	CP3g3203	0.045	0	0	0	0.129	0.548	0	0.106	0.617
g10218	g9619	g10218	g9619	0	0	0	0	0.278	0.879	0.581	0.391	0.974
g10218	g2355	g10218	g2355	0.081	0	0	0	0.784	0.992	0.859	0.679	0.999
g10218	CP4g3947	g10218	CP4g3947	0	0	0	0	0.612	0.992	0.859	0.394	0.999
g10218	g2772	g10218	g2772	0.077	0	0	0	0.082	0.484	0	0.263	0.63
g10218	g6766	g10218	g6766	0.063	0	0	0	0.353	0	0	0.126	0.421
g10218	CP10g8482	g10218	CP10g8482	0.058	0	0	0	0.274	0	0	0.409	0.549
g10218	g2397	g10218	g2397	0.061	0	0	0	0.484	0.917	0.466	0.442	0.985
g10218	g2638	g10218	g2638	0.112	0	0.22	0	0.812	0.991	0.613	0.632	0.999
g10218	CP4g3957	g10218	CP4g3957	0.063	0	0	0	0.387	0	0	0.509	0.681
g10218	g9919	g10218	g9919	0	0	0	0	0	0.221	0.462	0.097	0.587
g10218	g6851	g10218	g6851	0	0	0.311	0	0.751	0.992	0.581	0.58	0.999
CP1g1152	g7291	CP1g1152	g7291	0	0	0	0	0	0	0	0.473	0.455
CP1g1152	CP3g3091	CP1g1152	CP3g3091	0	0	0	0	0	0	0	0.482	0.463
CP1g1152	g3458	CP1g1152	g3458	0	0	0	0	0	0	0.999	0.146	0.999
CP1g1152	g2358	CP1g1152	g2358	0	0	0	0	0	0	0	0.445	0.428
CP1g1152	CP3g3050	CP1g1152	CP3g3050	0	0	0	0	0.278	0	0	0.292	0.459
CP1g1152	CP15g9933	CP1g1152	CP15g9933	0	0	0	0	0	0	0	0.611	0.587
CP1g1152	g505	CP1g1152	g505	0	0	0	0	0	0	0	0.447	0.43
CP1g1152	g3151	CP1g1152	g3151	0	0	0	0	0.102	0	0.459	0.445	0.698
CP1g1152	CP1g1405	CP1g1152	CP1g1405	0	0	0	0	0.276	0	0	0.314	0.473
CP1g1152	CP1g1189	CP1g1152	CP1g1189	0	0	0	0	0.268	0.246	0	0.149	0.486
CP1g1152	CP1g159	CP1g1152	CP1g159	0	0	0	0	0	0	0	0.446	0.429
CP1g1152	CP3g3472	CP1g1152	CP3g3472	0	0	0	0	0.268	0.421	0	0.467	0.746
CP1g1152	g2541	CP1g1152	g2541	0	0	0	0	0.101	0	0	0.448	0.466
CP1g1152	g1534	CP1g1152	g1534	0	0	0	0	0	0	0	0.445	0.428
CP1g1152	g1382	CP1g1152	g1382	0	0	0	0	0	0	0.995	0.646	0.998
CP1g1152	g5155	CP1g1152	g5155	0	0	0	0	0.094	0.248	0	0.244	0.433
CP1g1152	g2473	CP1g1152	g2473	0	0	0	0	0.271	0.248	0	0.454	0.664
CP1g1152	CP3g2773	CP1g1152	CP3g2773	0	0	0	0	0.277	0	0	0.37	0.514
CP1g1152	CP15g9803	CP1g1152	CP15g9803	0	0	0	0	0.096	0	0.995	0.085	0.995
CP1g1152	CP3g3555	CP1g1152	CP3g3555	0	0	0	0	0	0	0.976	0.3	0.982
CP1g1152	g4156	CP1g1152	g4156	0	0	0	0	0	0	0	0.439	0.422
g10236	g90	g10236	g90	0	0	0	0	0	0	0	0.445	0.428
g10251	CP3g3472	g10251	CP3g3472	0	0	0	0	0.076	0	0.349	0.094	0.406
g7568	g351	g7568	g351	0	0	0.3	0	0.303	0.15	0	0	0.542
g7568	g9202	g7568	g9202	0	0	0.317	0	0.326	0	0	0	0.512
g7568	g5382	g7568	g5382	0	0	0.262	0	0.32	0.171	0	0.126	0.581
g7568	g9173	g7568	g9173	0	0	0.269	0	0.315	0	0	0	0.471
g7568	CP1g768	g7568	CP1g768	0	0	0.321	0	0.318	0	0	0	0.508
g7568	CP1g737	g7568	CP1g737	0	0	0.301	0	0.327	0	0	0	0.501
g7568	g9656	g7568	g9656	0	0	0.288	0	0.322	0	0	0	0.489
g7568	CP5g4666	g7568	CP5g4666	0	0	0	0	0.294	0	0	0.215	0.416
g7568	g8962	g7568	g8962	0	0	0.342	0	0.323	0	0	0	0.526
g7568	CP1g207	g7568	CP1g207	0	0	0	0	0	0.171	0.32	0.102	0.448
g7568	g6870	g7568	g6870	0	0	0.294	0	0.283	0	0	0	0.464
g7568	g7453	g7568	g7453	0	0	0.304	0	0.325	0	0	0	0.502
g7568	g2355	g7568	g2355	0	0	0	0	0.317	0.15	0	0.078	0.417
g1908	CP3g3050	g1908	CP3g3050	0	0	0	0	0.293	0	0	0.255	0.444
g1908	CP1g1331	g1908	CP1g1331	0	0	0	0	0.282	0	0	0.386	0.529
g1908	CP1g1189	g1908	CP1g1189	0	0	0	0	0.272	0	0	0.314	0.47
g1908	CP1g665	g1908	CP1g665	0	0	0	0	0	0	0	0.435	0.418
g1908	g3934	g1908	g3934	0	0	0	0	0	0	0	0.44	0.423
g1908	CP3g3472	g1908	CP3g3472	0	0	0	0	0	0	0	0.438	0.421
g1908	g1964	g1908	g1964	0	0	0	0	0.27	0	0.968	0.314	0.982
g1908	g3054	g1908	g3054	0	0	0	0	0.237	0	0	0.441	0.542
g1908	g3934	g1908	g3934	0	0	0	0	0.27	0	0	0.441	0.562
g1908	g3997	g1908	g3997	0	0	0	0	0.309	0	0	0.327	0.506
g1908	g6470	g1908	g6470	0	0	0	0	0.296	0	0	0.295	0.474
g1908	g1265	g1908	g1265	0	0	0	0	0.273	0	0	0.289	0.453
g1908	CP1g1405	g1908	CP1g1405	0	0	0	0	0.279	0	0	0.288	0.457
g1908	CP5g4927	g1908	CP5g4927	0	0	0	0	0.48	0	0	0	0.48
g1908	CP3g3449	g1908	CP3g3449	0	0	0	0	0.29	0	0	0.294	0.469
g1908	g6159	g1908	g6159	0	0	0	0	0	0	0	0.419	0.403
g1908	CP4g4465	g1908	CP4g4465	0	0	0	0	0.279	0	0	0.436	0.563
CP1g1077	g1955	CP1g1077	g1955	0	0	0	0	0.266	0	0	0.381	0.515
CP1g1077	g3526	CP1g1077	g3526	0.045	0	0	0	0.273	0	0	0.411	0.543
CP1g1077	g4156	CP1g1077	g4156	0.049	0	0	0	0.278	0	0	0.208	0.403
CP1g1077	CP11g7755	CP1g1077	CP11g7755	0	0	0.25	0	0.271	0	0	0	0.423
CP1g1077	CP2g2089	CP1g1077	CP2g2089	0	0	0.238	0	0.455	0	0	0.09	0.583
CP1g1077	CP3g3050	CP1g1077	CP3g3050	0	0	0	0	0.255	0	0	0.447	0.557
CP1g1077	g9173	CP1g1077	g9173	0	0	0	0	0.274	0	0	0.387	0.525
CP1g1077	CP15g9881	CP1g1077	CP15g9881	0	0	0	0	0.449	0	0	0.13	0.498
CP1g1077	g351	CP1g1077	g351	0	0	0	0	0.143	0	0	0.466	0.507
CP1g1077	g9656	CP1g1077	g9656	0.068	0	0	0	0.273	0	0	0.209	0.412
CP1g1077	CP5g4677	CP1g1077	CP5g4677	0	0	0	0	0.492	0	0	0.146	0.545
CP1g1077	CP1g1405	CP1g1077	CP1g1405	0	0	0	0	0.267	0	0	0.447	0.564
CP1g1077	g1184	CP1g1077	g1184	0	0	0	0	0.275	0	0	0.331	0.485
CP1g1077	CP1g1102	CP1g1077	CP1g1102	0	0	0	0	0.088	0.182	0	0.68	0.719
CP1g1077	CP1g1189	CP1g1077	CP1g1189	0	0	0	0	0.267	0	0	0.291	0.45
CP1g1077	CP3g3472	CP1g1077	CP3g3472	0.061	0	0	0	0.091	0.242	0	0.23	0.429
CP1g1077	CP9g7576	CP1g1077	CP9g7576	0	0	0	0	0.094	0.171	0	0.614	0.665
CP1g1077	g488	CP1g1077	g488	0	0	0	0	0.318	0	0	0.388	0.554
CP1g1077	g5350	CP1g1077	g5350	0	0	0	0	0.273	0	0	0.394	0.529
CP1g1077	CP1g1297	CP1g1077	CP1g1297	0.044	0	0	0	0.269	0.863	0	0.099	0.901
CP1g1077	g2249	CP1g1077	g2249	0	0	0	0	0.08	0	0	0.621	0.613
CP1g1077	g236	CP1g1077	g236	0	0	0	0	0.272	0.171	0	0.576	0.707
CP1g1077	CP9g7576	CP1g1077	CP9g7576	0	0	0	0	0.104	0	0	0.375	0.403
CP1g1077	g2355	CP1g1077	g2355	0	0	0	0	0.274	0	0	0.24	0.418
CP1g1077	CP1g40	CP1g1077	CP1g40	0	0	0	0	0.076	0.211	0	0.679	0.724
CP1g1077	CP1g382	CP1g1077	CP1g382	0	0	0	0	0.237	0.249	0	0.146	0.465
CP1g1077	CP1g646	CP1g1077	CP1g646	0	0	0	0	0.269	0	0	0.429	0.552
CP1g1077	g774	CP1g1077	g774	0.05	0	0	0	0.27	0	0	0.447	0.57
CP1g1077	CP4g4085	CP1g1077	CP4g4085	0.048	0	0	0	0	0	0	0.471	0.457
CP1g1077	CP2g2306	CP1g1077	CP2g2306	0	0	0	0	0.265	0	0	0.552	0.64
CP1g1077	CP4g4465	CP1g1077	CP4g4465	0	0	0	0	0.267	0	0	0.413	0.539
CP1g1077	g1379	CP1g1077	g1379	0	0	0	0	0	0.171	0	0.333	0.413
CP1g1077	CP13g9299	CP1g1077	CP13g9299	0.045	0	0	0	0.115	0	0	0.43	0.461
CP1g1077	g4784	CP1g1077	g4784	0	0	0	0	0.309	0	0	0.287	0.478
CP1g1077	CP10g8482	CP1g1077	CP10g8482	0	0	0	0	0.27	0.171	0	0.335	0.554
CP1g1077	g5700	CP1g1077	g5700	0	0	0.226	0	0.444	0	0	0.62	0.809
CP1g1077	CP3g2916	CP1g1077	CP3g2916	0	0	0	0	0.445	0	0	0	0.445
CP1g1077	g9619	CP1g1077	g9619	0	0	0	0	0.269	0	0	0.289	0.45
CP1g1077	CP10g8498	CP1g1077	CP10g8498	0	0	0.334	0	0.506	0.178	0	0.854	0.944
CP1g1077	CP3g2773	CP1g1077	CP3g2773	0	0	0	0	0.273	0	0	0.303	0.463
CP1g1077	g6766	CP1g1077	g6766	0.056	0	0	0	0.317	0	0	0.301	0.502
g10220	g697	g10220	g697	0.085	0	0	0	0	0	0	0.415	0.427
g10220	CP3g3472	g10220	CP3g3472	0	0	0	0	0	0	0	0.417	0.401
g1961	CP14g9582	g1961	CP14g9582	0	0	0	0	0.429	0	0	0	0.428
g1961	g1485	g1961	g1485	0	0	0	0	0.437	0	0	0	0.437
g1955	g4156	g1955	g4156	0	0	0	0	0	0	0	0.436	0.419
g1955	g9174	g1955	g9174	0	0	0	0	0.267	0	0	0.288	0.448
g1955	g9305	g1955	g9305	0	0	0	0	0	0	0	0.431	0.415
g1955	CP3g3050	g1955	CP3g3050	0	0	0.442	0	0.935	0.999	0.999	0.872	0.999
g1955	CP15g9881	g1955	CP15g9881	0	0	0.252	0	0.275	0	0	0	0.427
g1955	CP15g9933	g1955	CP15g9933	0	0	0	0	0	0	0	0.668	0.642
g1955	CP1g1375	g1955	CP1g1375	0	0	0	0	0.278	0	0	0.387	0.527
g1955	g159	g1955	g159	0	0	0	0	0	0	0	0.441	0.424
g1955	CP9g7576	g1955	CP9g7576	0	0	0	0	0	0	0	0.693	0.666
g1955	CP1g698	g1955	CP1g698	0	0	0	0	0	0	0	0.442	0.425
g1955	CP1g768	g1955	CP1g768	0	0	0	0	0	0	0	0.42	0.404
g1955	CP1g682	g1955	CP1g682	0	0	0	0	0.279	0	0	0.325	0.483
g1955	g236	g1955	g236	0	0	0	0	0	0	0	0.61	0.586
g1955	g9656	g1955	g9656	0	0	0	0	0	0	0	0.644	0.619
g1955	g4502	g1955	g4502	0	0	0	0	0.452	0.987	0	0.492	0.995
g1955	g3934	g1955	g3934	0	0	0	0	0	0	0	0.429	0.413
g1955	g3997	g1955	g3997	0	0	0	0	0.514	0	0	0.595	0.783
g1955	CP2g2381	g1955	CP2g2381	0	0	0	0	0	0	0.929	0.325	0.949
g1955	CP1g1331	g1955	CP1g1331	0	0	0	0	0.69	0	0.934	0.693	0.992
g1955	g2391	g1955	g2391	0	0	0	0	0.275	0	0.889	0.212	0.93
g1955	g4041	g1955	g4041	0	0	0.236	0	0.276	0	0	0.668	0.782
g1955	g3189	g1955	g3189	0	0	0	0	0.45	0.982	0.903	0.471	0.999
g1955	CP2g1763	g1955	CP2g1763	0	0	0	0	0.366	0	0	0.446	0.622
g1955	CP2g1756	g1955	CP2g1756	0	0	0	0	0.266	0	0	0.245	0.415
g1955	CP2g2089	g1955	CP2g2089	0	0	0.219	0	0.277	0	0	0.339	0.582
g1955	CP1g1189	g1955	CP1g1189	0	0	0	0	0.262	0	0	0.346	0.487
g1955	g3500	g1955	g3500	0	0	0	0	0	0	0	0.612	0.588
g1955	CP1g1405	g1955	CP1g1405	0	0	0	0	0.274	0.887	0.953	0.417	0.997
g1955	g8571	g1955	g8571	0	0	0	0	0.276	0	0	0.442	0.566
g1955	g6470	g1955	g6470	0	0	0	0	0.486	0	0	0.448	0.695
g1955	CP1g869	g1955	CP1g869	0	0	0	0	0.267	0	0	0.288	0.448
g1955	g4041	g1955	g4041	0	0	0.135	0	0.276	0	0	0.435	0.602
g1955	g1265	g1955	g1265	0	0	0.346	0	0.276	0	0	0.387	0.67
g1955	CP2g2306	g1955	CP2g2306	0	0	0	0	0.278	0	0	0.327	0.484
g1955	g1379	g1955	g1379	0	0	0	0	0.277	0	0	0.399	0.535
g1955	CP13g9236	g1955	CP13g9236	0	0	0	0	0	0	0	0.437	0.42
g1955	CP1g217	g1955	CP1g217	0	0	0.201	0	0.542	0	0	0.326	0.724
g1955	CP13g9230	g1955	CP13g9230	0	0	0	0	0.276	0	0	0.245	0.423
g1955	CP4g4465	g1955	CP4g4465	0	0	0	0	0.755	0	0	0.715	0.92
g1955	CP12g8790	g1955	CP12g8790	0	0	0	0	0.277	0	0	0.329	0.485
g1955	g6736	g1955	g6736	0	0	0	0	0.454	0.987	0	0.494	0.995
g1955	g4742	g1955	g4742	0	0	0.435	0	0.446	0.998	0.999	0.839	0.999
g1955	CP10g8498	g1955	CP10g8498	0	0	0	0	0.267	0	0	0.342	0.487
g1955	CP5g4927	g1955	CP5g4927	0	0	0.231	0	0.279	0	0	0.387	0.618
g1955	g6766	g1955	g6766	0	0	0	0	0	0	0	0.433	0.416
g1955	CP3g3449	g1955	CP3g3449	0	0	0	0	0.928	0.987	0.997	0.743	0.999
g1955	g5113	g1955	g5113	0	0	0	0	0	0	0	0.443	0.426
g1955	CP3g2916	g1955	CP3g2916	0	0	0	0	0.273	0	0	0.443	0.565
g1955	CP3g2637	g1955	CP3g2637	0	0	0	0	0.273	0	0	0.289	0.453
g1955	CP3g2773	g1955	CP3g2773	0	0	0	0	0.309	0	0	0.306	0.492
CP15g9928	g159	CP15g9928	g159	0	0	0	0	0.429	0	0	0	0.428
CP15g9928	CP1g477	CP15g9928	CP1g477	0	0	0	0	0.273	0	0	0.341	0.491
CP15g9928	CP9g7576	CP15g9928	CP9g7576	0	0	0	0	0	0	0.963	0	0.963
CP15g9928	g1001	CP15g9928	g1001	0	0	0	0	0.128	0.236	0	0.194	0.411
g4156	g9202	g4156	g9202	0.054	0	0	0	0.538	0	0	0.106	0.573
g4156	g5382	g4156	g5382	0.06	0	0	0	0.473	0	0	0.394	0.665
g4156	g9434	g4156	g9434	0.115	0	0	0	0.139	0	0	0.346	0.447
g4156	CP3g3507	g4156	CP3g3507	0	0	0	0	0.317	0	0	0.328	0.513
g4156	g9173	g4156	g9173	0.062	0	0	0	0.32	0	0	0.65	0.739
g4156	g1008	g4156	g1008	0.054	0	0	0	0.075	0	0	0.4	0.415
g4156	g3151	g4156	g3151	0	0	0	0	0	0	0	0.447	0.43
g4156	CP2g2089	g4156	CP2g2089	0.054	0	0	0	0.452	0	0	0	0.459
g4156	g90	g4156	g90	0.08	0	0	0	0	0	0	0.436	0.443
g4156	CP3g3091	g4156	CP3g3091	0.09	0	0	0	0.266	0	0	0.404	0.556
g4156	CP10g8516	g4156	CP10g8516	0.127	0	0	0	0.138	0	0	0.645	0.689
g4156	CP2g2474	g4156	CP2g2474	0.075	0	0	0	0	0	0.612	0	0.625
g4156	g488	g4156	g488	0.06	0	0	0	0.375	0	0	0.098	0.422
g4156	g1274	g4156	g1274	0.044	0	0	0	0	0	0.392	0.054	0.401
g4156	CP1g674	g4156	CP1g674	0	0	0	0	0.332	0	0	0.626	0.722
g4156	CP1g768	g4156	CP1g768	0.042	0	0	0	0.607	0	0	0.235	0.683
g4156	g8962	g4156	g8962	0.089	0	0	0	0.278	0	0	0.265	0.467
g4156	CP15g9881	g4156	CP15g9881	0.042	0	0	0	0.272	0	0	0.235	0.413
g4156	CP1g1189	g4156	CP1g1189	0.05	0	0	0	0.274	0	0	0.39	0.531
g4156	CP1g1319	g4156	CP1g1319	0	0	0	0	0.278	0	0	0.311	0.472
g4156	g3458	g4156	g3458	0.054	0	0	0	0.386	0	0	0.383	0.601
g4156	g1176	g4156	g1176	0.06	0	0	0	0	0	0	0.591	0.577
g4156	CP3g3472	g4156	CP3g3472	0	0	0	0	0	0	0	0.42	0.404
g4156	g869	g4156	g869	0	0	0	0	0.274	0	0	0.381	0.52
g4156	CP1g159	g4156	CP1g159	0.054	0	0	0	0.277	0.171	0	0.267	0.522
g4156	CP1g266	g4156	CP1g266	0	0	0	0	0.245	0	0	0.288	0.431
g4156	CP3g2773	g4156	CP3g2773	0	0	0	0	0	0	0	0.535	0.514
g4156	CP1g646	g4156	CP1g646	0.063	0	0	0	0.306	0	0	0.465	0.609
g4156	g3826	g4156	g3826	0.085	0	0	0	0	0.181	0	0.276	0.402
g4156	CP5g5152	g4156	CP5g5152	0	0	0	0	0.387	0	0	0.231	0.503
g4156	CP13g9299	g4156	CP13g9299	0.042	0	0	0	0.334	0	0	0.571	0.687
g4156	g1444	g4156	g1444	0.06	0	0	0	0.076	0	0	0.534	0.54
g4156	g4585	g4156	g4585	0	0	0	0	0.266	0	0	0.421	0.544
g4156	g7705	g4156	g7705	0	0	0	0	0	0.848	0	0.292	0.886
g4156	g697	g4156	g697	0.058	0	0	0	0	0	0	0.503	0.493
g4156	g4041	g4156	g4041	0.051	0	0.114	0	0.105	0	0	0.328	0.414
g4156	g5155	g4156	g5155	0	0	0	0	0.08	0	0	0.441	0.448
g4156	CP3g3386	g4156	CP3g3386	0.075	0	0	0	0.273	0	0	0.436	0.575
g4156	CP3g3354	g4156	CP3g3354	0.048	0	0	0	0.272	0	0	0.435	0.562
g4156	CP3g3203	g4156	CP3g3203	0	0	0	0	0	0	0	0.442	0.425
g4156	CP10g8482	g4156	CP10g8482	0	0	0	0	0.272	0.171	0	0.444	0.624
g4156	CP4g3957	g4156	CP4g3957	0.128	0	0	0	0.272	0	0	0.667	0.752
g4156	g2541	g4156	g2541	0	0	0	0	0.273	0	0	0.411	0.541
g4156	CP10g8498	g4156	CP10g8498	0	0	0	0	0.272	0	0	0.293	0.455
g4156	g6851	g4156	g6851	0	0	0	0	0.532	0	0	0.129	0.573
g4156	g6766	g4156	g6766	0.063	0	0	0	0.273	0	0	0.231	0.424
CP11g8013	g5301	CP11g8013	g5301	0	0	0	0	0.075	0	0.456	0	0.475
CP11g8013	g6536	CP11g8013	g6536	0	0	0	0	0.098	0	0.413	0	0.447
CP11g8013	g8838	CP11g8013	g8838	0	0	0	0	0.276	0	0	0.334	0.488
CP11g8013	CP1g719	CP11g8013	CP1g719	0	0	0	0	0.094	0	0.464	0	0.493
CP11g8013	CP9g7576	CP11g8013	CP9g7576	0	0	0	0	0	0	0.458	0.431	0.669
CP11g8013	CP2g1756	CP11g8013	CP2g1756	0	0	0	0	0.383	0	0	0.096	0.416
CP11g8013	g7672	CP11g8013	g7672	0	0	0	0	0.27	0	0	0.225	0.404
CP11g8013	CP2g1616	CP11g8013	CP2g1616	0	0	0	0	0	0	0.427	0.131	0.478
CP11g8013	g9619	CP11g8013	g9619	0	0	0	0	0	0.204	0.644	0	0.704
CP10g8468	CP11g8074	CP10g8468	CP11g8074	0	0	0	0	0	0	0	0.471	0.453
CP10g8468	g7661	CP10g8468	g7661	0	0	0	0	0.417	0	0	0	0.416
g9174	g1192	g9174	g1192	0	0	0	0	0	0	0.934	0.263	0.948
g9174	g4041	g9174	g4041	0	0	0	0	0.26	0	0	0.252	0.416
g9174	g8416	g9174	g8416	0	0	0	0	0	0	0	0.447	0.43
g9174	CP3g3050	g9174	CP3g3050	0	0	0	0	0.268	0	0	0.266	0.432
g9174	g3934	g9174	g3934	0	0	0	0	0.267	0	0	0.25	0.42
g9174	CP11g8179	g9174	CP11g8179	0	0	0	0	0	0	0.929	0	0.929
g9174	CP1g1405	g9174	CP1g1405	0	0	0	0	0.268	0	0	0.295	0.453
g9174	CP1g1189	g9174	CP1g1189	0.053	0	0	0	0.267	0	0.295	0.341	0.627
g9174	g346	g9174	g346	0	0	0	0	0.268	0	0	0.331	0.48
g9174	CP1g619	g9174	CP1g619	0	0	0	0	0	0	0.934	0.437	0.96
g9174	CP1g1104	g9174	CP1g1104	0	0	0	0	0.227	0	0	0.293	0.421
g9174	g2473	g9174	g2473	0.05	0	0	0	0.266	0	0	0.388	0.525
g9174	CP3g2773	g9174	CP3g2773	0	0	0	0	0.271	0	0	0.288	0.451
g9174	g4041	g9174	g4041	0	0	0.151	0	0.26	0	0	0.252	0.48
g9174	CP2g2572	g9174	CP2g2572	0	0	0	0	0	0	0	0.438	0.421
g9174	CP3g3555	g9174	CP3g3555	0.052	0	0	0	0	0	0.266	0.328	0.482
g9174	CP2g2306	g9174	CP2g2306	0	0	0	0	0.254	0	0	0.284	0.435
